datetime,uid,date,day_slot,is_randomized,avail,send,returned_message,response,activity,location,weather,temperature,jbsteps30pre,study_day,is_weekday
2015-08-26 22:00:00,10,2015-08-26,4,False,True,0,donotnotify,no_send,STILL,Home,Overcast,temp_mild,0.0,28,True
2015-08-26 23:30:00,10,2015-08-26,5,True,True,1,Dont forget that household activities increase your step count too Can you clean out a closet or rearrange a room tonight,good,STILL,Home,Overcast,temp_mild,149.0,28,True
2015-08-27 13:00:00,10,2015-08-27,1,True,True,2,Taking the bus this AM How about walking to a stop a few blocks away Its great to get the blood flowing before a busy day,good,STILL,Home,Fog,temp_mild,0.0,29,True
2015-08-27 16:00:00,10,2015-08-27,2,True,True,2,Have you been sitting all morning Why not stand up do some light stretches for 23 minutes It will energize you for the rest of the day,good,STILL,Work,Overcast,temp_mild,0.0,29,True
2015-08-27 18:00:00,10,2015-08-27,3,False,True,0,donotnotify,no_send,STILL,Work,Overcast,temp_mild,1324.0,29,True
2015-08-27 22:00:00,10,2015-08-27,4,True,True,2,Sometimes the best stretches are the simplest For a fullbody stretch stand up plant your feet reach your arms up back,good,STILL,Home,Overcast,temp_mild,232.0,29,True
2015-08-27 23:30:00,10,2015-08-27,5,False,True,0,donotnotify,no_send,STILL,Home,Overcast,temp_mild,118.0,29,True
2015-08-28 13:00:00,10,2015-08-28,1,True,True,1,How much more productive would you feel for the rest of the day if you took a 10 minute walk now,bad,STILL,Home,MostlyCloudy,temp_cool,0.0,30,True
2015-08-28 16:00:00,10,2015-08-28,2,False,True,0,donotnotify,no_send,STILL,Work,Overcast,temp_mild,0.0,30,True
2015-08-28 18:00:00,10,2015-08-28,3,True,False,0,donotnotify,no_send,ON_MOVE,University,Clear,temp_warm,856.0,30,True
2015-08-28 22:00:00,10,2015-08-28,4,False,True,0,donotnotify,no_send,STILL,Home,PartlyCloudy,temp_warm,128.0,30,True
2015-08-28 23:30:00,10,2015-08-28,5,True,True,1,2 minute task As you brush your teeth tonight get in some extra movement by pacing or doing toe raises,good,STILL,Home,Clear,temp_mild,1238.0,30,True
2015-08-29 13:00:00,10,2015-08-29,1,False,True,0,donotnotify,no_send,STILL,Restaurant,MostlyCloudy,temp_mild,0.0,31,False
2015-08-29 16:00:00,10,2015-08-29,2,True,True,2,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,good,STILL,Home,PartlyCloudy,temp_warm,0.0,31,False
2015-08-29 18:00:00,10,2015-08-29,3,True,False,0,donotnotify,no_send,ON_MOVE,Restaurant,Overcast,temp_warm,244.0,31,False
2015-08-29 22:00:00,10,2015-08-29,4,True,True,1,Happy Tired Anxious Whatever your mood we bet a short stroll this evening can improve it,good,STILL,Home,Overcast,temp_warm,466.0,31,False
2015-08-29 23:30:00,10,2015-08-29,5,False,True,0,donotnotify,no_send,STILL,Transit,Overcast,temp_warm,143.0,31,False
2015-08-30 13:00:00,10,2015-08-30,1,True,True,1,Weekends are a great time to explore local museums galleries Meandering through the exhibits is a great way to rack up steps,no_response,STILL,Transit,Fog,temp_mild,0.0,32,False
2015-08-30 16:00:00,10,2015-08-30,2,False,True,0,donotnotify,no_send,STILL,Store,Overcast,temp_warm,307.0,32,False
2015-08-30 18:00:00,10,2015-08-30,3,False,True,0,donotnotify,no_send,STILL,Transit,MostlyCloudy,temp_warm,174.0,32,False
2015-08-30 23:30:00,10,2015-08-30,5,False,False,0,donotnotify,no_send,ON_MOVE,Store,MostlyCloudy,temp_warm,266.0,32,False
2015-08-31 13:00:00,10,2015-08-31,1,False,True,0,donotnotify,no_send,STILL,Home,PartlyCloudy,temp_mild,40.0,33,True
2015-08-31 16:00:00,10,2015-08-31,2,True,True,2,What a great afternoon How about taking a walk around the block for some fresh air,bad,STILL,University,PartlyCloudy,temp_warm,0.0,33,True
2015-08-31 18:00:00,10,2015-08-31,3,True,True,2,Hey you Have you been sitting for a while Can you take a 5 minute walking break,bad,STILL,University,PartlyCloudy,temp_warm,0.0,33,True
2015-08-31 22:00:00,10,2015-08-31,4,False,True,0,donotnotify,no_send,STILL,Home,Clear,temp_hot,0.0,33,True
2015-08-31 23:30:00,10,2015-08-31,5,True,True,2,Planning to watch TV tonight Make sure that you stand up and stretch your legs regularly maybe during each commercial break,good,STILL,Home,Clear,temp_warm,58.0,33,True
2015-09-01 13:00:00,10,2015-09-01,1,False,True,0,donotnotify,no_send,STILL,Home,Clear,temp_warm,0.0,34,True
2015-09-01 16:00:00,10,2015-09-01,2,False,True,0,donotnotify,no_send,STILL,Work,Clear,temp_hot,0.0,34,True
2015-09-01 18:00:00,10,2015-09-01,3,True,True,2,Have you been sitting all morning Why not stand up do some light stretches for 23 minutes It will energize you for the rest of the day,bad,STILL,Work,PartlyCloudy,temp_hot,0.0,34,True
2015-09-01 22:00:00,10,2015-09-01,4,True,True,1,Ahh the great outdoors Why not take a moment to get some fresh air,good,STILL,Home,PartlyCloudy,temp_hot,58.0,34,True
2015-09-01 23:30:00,10,2015-09-01,5,True,True,2,How about getting up stretching those arms and legs after a productive day at work You deserve it,good,STILL,Home,Clear,temp_warm,185.0,34,True
2015-09-02 13:00:00,10,2015-09-02,1,True,True,2,Feeling stiff Try standing up reaching down to touch your toes It might look silly but we bet it feels good,good,STILL,Home,PartlyCloudy,temp_warm,0.0,35,True
2015-09-02 16:00:00,10,2015-09-02,2,True,True,2,Feeling stiff Try standing up reaching down to touch your toes It might look silly but we bet it feels good,good,STILL,Work,PartlyCloudy,temp_warm,0.0,35,True
2015-09-02 18:00:00,10,2015-09-02,3,True,True,2,Sometimes the best stretches are the simplest For a fullbody stretch stand up plant your feet reach your arms up back,good,STILL,Work,Clear,temp_hot,0.0,35,True
2015-09-02 22:00:00,10,2015-09-02,4,True,True,1,In the mood to do good Head to the park with a small trash bag set a goal of picking up 10 pieces of trash during your walk,bad,STILL,Home,Clear,temp_hot,85.0,35,True
2015-09-02 23:30:00,10,2015-09-02,5,False,True,0,donotnotify,no_send,STILL,Home,Clear,temp_hot,97.0,35,True
2015-09-03 13:00:00,10,2015-09-03,1,True,False,0,donotnotify,no_send,ON_MOVE,University,Clear,temp_warm,925.0,36,True
2015-09-03 16:00:00,10,2015-09-03,2,False,True,0,donotnotify,no_send,STILL,Work,Clear,temp_hot,0.0,36,True
2015-09-03 18:00:00,10,2015-09-03,3,False,True,0,donotnotify,no_send,STILL,Work,PartlyCloudy,temp_hot,0.0,36,True
2015-09-03 22:00:00,10,2015-09-03,4,True,True,1,Dont forget that household activities increase your step count too Can you clean out a closet or rearrange a room tonight,no_response,STILL,Home,PartlyCloudy,temp_mild,0.0,36,True
2015-09-03 23:30:00,10,2015-09-03,5,False,True,0,donotnotify,no_send,STILL,Home,Rain,temp_mild,24.0,36,True
2015-09-04 13:00:00,10,2015-09-04,1,False,True,0,donotnotify,no_send,STILL,Home,MostlyCloudy,temp_mild,0.0,37,True
2015-09-04 16:00:00,10,2015-09-04,2,False,True,0,donotnotify,no_send,STILL,Work,Overcast,temp_warm,0.0,37,True
2015-09-04 18:00:00,10,2015-09-04,3,True,True,1,Feeling stiff Try standing up and reaching down towards your toes for ten seconds Ahhhh that feels better,good,STILL,Unknown,MostlyCloudy,temp_warm,51.0,37,True
2015-09-04 22:00:00,10,2015-09-04,4,True,False,0,donotnotify,no_send,ON_MOVE,Home,MostlyCloudy,temp_warm,3270.0,37,True
2015-09-04 23:30:00,10,2015-09-04,5,True,False,0,donotnotify,no_send,ON_MOVE,Restaurant,PartlyCloudy,temp_warm,0.0,37,True
2015-09-05 13:00:00,10,2015-09-05,1,True,True,1,Change up your movement How about doing 5 minutes of walking lunges around your house It will stretch your legs raise your heart rate,bad,STILL,Home,MostlyCloudy,temp_mild,0.0,38,False
2015-09-05 16:00:00,10,2015-09-05,2,True,True,2,Dont forget to stretch at the weekend too Reach high then to the front then to the ground feel the tension release,good,STILL,Home,PartlyCloudy,temp_mild,132.0,38,False
2015-09-05 18:00:00,10,2015-09-05,3,True,True,2,Hows your energy level this afternoon A 1015 minute walk can enliven your body,bad,STILL,Home,MostlyCloudy,temp_warm,102.0,38,False
2015-09-05 22:00:00,10,2015-09-05,4,True,True,2,Feeling stiff Try standing up reaching down to touch your toes It might look silly but we bet it feels good,good,STILL,Home,PartlyCloudy,temp_warm,0.0,38,False
2015-09-05 23:30:00,10,2015-09-05,5,True,True,2,What about hiding the remote tonight Adjusting the channel and volume manually keep you moving just a bit while you relax,bad,STILL,Home,PartlyCloudy,temp_warm,501.0,38,False
2015-09-06 13:00:00,10,2015-09-06,1,False,True,0,donotnotify,no_send,STILL,Restaurant,Clear,temp_mild,0.0,39,False
2015-09-06 16:00:00,10,2015-09-06,2,True,True,2,What a great afternoon How about taking a walk around the block for some fresh air,no_response,STILL,Home,Clear,temp_warm,1610.0,39,False
2015-09-06 22:00:00,10,2015-09-06,4,False,True,0,donotnotify,no_send,STILL,Unknown,Clear,temp_warm,763.0,39,False
2015-09-06 23:30:00,10,2015-09-06,5,False,True,0,donotnotify,no_send,STILL,Home,Clear,temp_warm,1750.0,39,False
2015-09-07 13:00:00,10,2015-09-07,1,True,True,2,Quick look at the clock If the minute ends in an odd number try to remain standing for the next 5 minutes,bad,STILL,Home,Clear,temp_warm,0.0,40,True
2015-09-07 16:00:00,10,2015-09-07,2,False,True,0,donotnotify,no_send,STILL,Home,Clear,temp_hot,275.0,40,True
2015-09-07 18:00:00,10,2015-09-07,3,True,False,0,donotnotify,no_send,ON_MOVE,Transit,Clear,temp_hot,0.0,40,True
2015-09-07 22:00:00,10,2015-09-07,4,True,True,1,Tonight what if you swap 30 minutes of TV for a 30min walk Or if your favorite show is on walk in place during commercials,good,STILL,Home,Clear,temp_hot,0.0,40,True
2015-09-07 23:30:00,10,2015-09-07,5,True,True,1,Overwhelmed or in a slump Exercise can help with both What if you went for a 10 to 15minute walk,no_response,STILL,Home,Clear,temp_hot,0.0,40,True
2015-09-08 13:00:00,10,2015-09-08,1,True,False,0,donotnotify,no_send,ON_MOVE,University,PartlyCloudy,temp_warm,0.0,41,True
2015-09-08 16:00:00,10,2015-09-08,2,False,True,0,donotnotify,no_send,STILL,University,Clear,temp_hot,1086.0,41,True
2015-09-08 18:00:00,10,2015-09-08,3,True,False,0,donotnotify,no_send,ON_MOVE,University,Clear,temp_hot,535.0,41,True
2015-09-08 22:00:00,10,2015-09-08,4,True,True,1,The sky is blue and calling to you Will you answer it with a refreshing stroll,bad,STILL,Home,PartlyCloudy,temp_hot,92.0,41,True
2015-09-08 23:30:00,10,2015-09-08,5,True,True,1,Making walking a habit is a great way to improve your longterm health Can you take 100 steps now,good,STILL,Home,PartlyCloudy,temp_hot,98.0,41,True
2015-09-09 13:00:00,10,2015-09-09,1,True,True,1,Now shall I walk or shall I ride Ride Pleasure said Walk Joy replied WH Davies Where will you walk today,good,STILL,Home,MostlyCloudy,temp_mild,0.0,42,True
2015-09-09 16:00:00,10,2015-09-09,2,True,False,0,donotnotify,no_send,ON_MOVE,University,MostlyCloudy,temp_warm,440.0,42,True
2015-09-09 18:00:00,10,2015-09-09,3,False,True,0,donotnotify,no_send,STILL,Home,MostlyCloudy,temp_warm,0.0,42,True
2015-09-09 22:00:00,10,2015-09-09,4,True,True,2,Dont forget to stretch at the weekend too Reach high then to the front then to the ground feel the tension release,good,STILL,Home,PartlyCloudy,temp_warm,143.0,42,True
2015-09-09 23:30:00,10,2015-09-09,5,True,True,1,Had a long day An evening walk is a great way to relax recharge reflect on todays achievements,bad,STILL,Home,PartlyCloudy,temp_mild,247.0,42,True
2015-09-10 13:00:00,10,2015-09-10,1,True,True,1,Wouldnt the sun feel nice on your face Taking a walk now would start your day off right,no_response,STILL,Home,Clear,temp_mild,0.0,43,True
2015-09-10 16:00:00,10,2015-09-10,2,True,True,2,Hey you Have you been sitting for a while Can you take a 5 minute walking break,bad,STILL,University,Clear,temp_warm,1324.0,43,True
2015-09-10 18:00:00,10,2015-09-10,3,False,True,0,donotnotify,no_send,STILL,University,Clear,temp_warm,525.0,43,True
2015-09-10 22:00:00,10,2015-09-10,4,True,True,1,Have kids Friends kids A pet If you run around with a child or furry friend today youll move more without realizing it,bad,STILL,Home,Clear,temp_warm,52.0,43,True
2015-09-10 23:30:00,10,2015-09-10,5,True,True,1,Strength is as important as physical activity Tonight could you find 5 core leg or arm exercises online to try,good,STILL,Home,Clear,temp_mild,0.0,43,True
2015-07-29 23:30:00,11,2015-07-29,5,True,True,1,Some fresh evening air is a great way to unwind after a long day Are you up for a brisk walk,good,STILL,Home,MostlyCloudy,temp_hot,90.0,1,True
2015-07-30 11:30:00,11,2015-07-30,1,True,False,0,donotnotify,no_send,ON_MOVE,Home,PartlyCloudy,temp_mild,231.0,2,True
2015-07-30 16:00:00,11,2015-07-30,2,False,True,0,donotnotify,no_send,STILL,Work,Clear,temp_warm,140.0,2,True
2015-07-30 18:30:00,11,2015-07-30,3,False,True,0,donotnotify,no_send,STILL,Work,Clear,temp_hot,0.0,2,True
2015-07-30 21:50:00,11,2015-07-30,4,True,True,2,Sometimes your body talks sometimes your body screams What does it need right now Maybe a few minutes of stretching,good,STILL,Store,Clear,temp_hot,170.0,2,True
2015-07-30 23:30:00,11,2015-07-30,5,True,True,1,Some fresh evening air is a great way to unwind after a long day Are you up for a brisk walk,no_response,STILL,Store,Clear,temp_hot,0.0,2,True
2015-07-31 11:30:00,11,2015-07-31,1,True,False,0,donotnotify,no_send,ON_MOVE,Store,Clear,temp_mild,60.0,3,True
2015-07-31 16:00:00,11,2015-07-31,2,True,False,0,donotnotify,no_send,ON_MOVE,Work,Clear,temp_warm,358.0,3,True
2015-07-31 18:30:00,11,2015-07-31,3,True,False,0,donotnotify,no_send,ON_MOVE,Restaurant,PartlyCloudy,temp_hot,903.0,3,True
2015-07-31 21:50:00,11,2015-07-31,4,False,False,0,donotnotify,no_send,ON_MOVE,Restaurant,Clear,temp_warm,121.0,3,True
2015-07-31 23:30:00,11,2015-07-31,5,True,True,1,In the mood to do good Head to the park with a small trash bag set a goal of picking up 10 pieces of trash during your walk,good,STILL,Restaurant,Clear,temp_warm,0.0,3,True
2015-08-01 11:30:00,11,2015-08-01,1,False,True,0,donotnotify,no_send,STILL,Restaurant,Clear,temp_mild,0.0,4,False
2015-08-01 16:00:00,11,2015-08-01,2,False,False,0,donotnotify,no_send,STILL,FurnitureStore,Clear,temp_warm,393.0,4,False
2015-08-01 18:30:00,11,2015-08-01,3,True,False,0,donotnotify,no_send,ON_MOVE,Restaurant,PartlyCloudy,temp_warm,1074.0,4,False
2015-08-01 21:50:00,11,2015-08-01,4,True,True,1,Planning to watch TV tonight Taking a walk even 5 minutes before the show will help you relax unwind,bad,STILL,Restaurant,Clear,temp_warm,216.0,4,False
2015-08-01 23:30:00,11,2015-08-01,5,False,True,0,donotnotify,no_send,STILL,Restaurant,Clear,temp_warm,612.0,4,False
2015-08-02 11:30:00,11,2015-08-02,1,False,True,0,donotnotify,no_send,STILL,Store,Clear,temp_mild,0.0,5,False
2015-08-02 16:00:00,11,2015-08-02,2,True,True,1,Remember to spend time with friends loved ones who might want to join you for a walk right now,no_response,STILL,FurnitureStore,Clear,temp_hot,0.0,5,False
2015-08-02 18:30:00,11,2015-08-02,3,False,False,0,donotnotify,no_send,ON_MOVE,Store,PartlyCloudy,temp_hot,0.0,5,False
2015-08-02 21:50:00,11,2015-08-02,4,True,True,2,Hey you Have you been sitting for a while Can you take a 5 minute walking break,good,STILL,Park,PartlyCloudy,temp_hot,0.0,5,False
2015-08-02 23:30:00,11,2015-08-02,5,False,True,0,donotnotify,no_send,STILL,Home,PartlyCloudy,temp_hot,59.0,5,False
2015-08-03 11:30:00,11,2015-08-03,1,False,True,0,donotnotify,no_send,STILL,Home,Overcast,temp_mild,0.0,6,True
2015-08-03 16:00:00,11,2015-08-03,2,True,True,2,Hows your energy level this afternoon A 1015 minute walk can enliven your body,no_response,STILL,Work,Clear,temp_warm,249.0,6,True
2015-08-03 18:30:00,11,2015-08-03,3,True,True,2,Hey you Have you been sitting for a while Can you take a 5 minute walking break,good,STILL,Work,Clear,temp_warm,0.0,6,True
2015-08-03 21:50:00,11,2015-08-03,4,True,True,2,Quick lets stretch Stand up reeeeach for the sky reeeeach for your toes and repeat Feels good doesnt it,good,STILL,Home,PartlyCloudy,temp_hot,56.0,6,True
2015-08-03 23:30:00,11,2015-08-03,5,False,False,0,donotnotify,no_send,ON_MOVE,Healthcare,Clear,temp_warm,176.0,6,True
2015-08-04 11:30:00,11,2015-08-04,1,True,True,2,Sometimes the best stretches are the simplest For a fullbody stretch stand up plant your feet reach your arms up back,good,STILL,Home,PartlyCloudy,temp_mild,176.0,7,True
2015-08-04 16:00:00,11,2015-08-04,2,False,True,0,donotnotify,no_send,STILL,Work,Clear,temp_warm,281.0,7,True
2015-08-04 18:30:00,11,2015-08-04,3,True,True,1,Its almost the end of the workday How about a refreshing walk to help you power through the last few hours,good,STILL,Work,PartlyCloudy,temp_warm,0.0,7,True
2015-08-04 21:50:00,11,2015-08-04,4,False,True,0,donotnotify,no_send,STILL,Home,PartlyCloudy,temp_hot,186.0,7,True
2015-08-04 23:30:00,11,2015-08-04,5,True,True,1,Longer routes more steps How might you work longer routes into your weeknight routine,no_response,STILL,Home,PartlyCloudy,temp_hot,78.0,7,True
2015-08-05 11:30:00,11,2015-08-05,1,True,True,1,The weather is beautiful Dont believe us Well head outside see for yourself,no_response,STILL,Home,Clear,temp_cool,0.0,8,True
2015-08-05 16:00:00,11,2015-08-05,2,False,True,0,donotnotify,no_send,STILL,Work,Clear,temp_warm,227.0,8,True
2015-08-05 18:30:00,11,2015-08-05,3,True,True,1,Have you been staring at a screen all day Give your eyes a break by walking a lap around this floor of your office building,good,STILL,Work,Clear,temp_warm,95.0,8,True
2015-08-05 21:50:00,11,2015-08-05,4,True,False,0,donotnotify,no_send,ON_MOVE,Restaurant,PartlyCloudy,temp_warm,301.0,8,True
2015-08-05 23:30:00,11,2015-08-05,5,False,False,0,donotnotify,no_send,ON_MOVE,Store,MostlyCloudy,temp_warm,369.0,8,True
2015-08-06 11:30:00,11,2015-08-06,1,True,True,1,Hey look outside Not so bad right Maybe you could walk to work today or just park a bit further away,good,STILL,Home,MostlyCloudy,temp_mild,119.0,9,True
2015-08-06 16:00:00,11,2015-08-06,2,True,True,1,Intraoffice communication is important How about walking to a coworkers desk asking for some workrelated advice,bad,STILL,Work,PartlyCloudy,temp_warm,184.0,9,True
2015-08-06 18:30:00,11,2015-08-06,3,False,True,0,donotnotify,no_send,STILL,Work,PartlyCloudy,temp_warm,213.0,9,True
2015-08-06 21:50:00,11,2015-08-06,4,True,True,1,I shall wear white flannel trousers and walk upon the beach TS Eliot Where will you walk today,no_response,STILL,Home,PartlyCloudy,temp_warm,315.0,9,True
